state,month,population,median_income,initial_claims,Unemployment Rate,lfp_rate
Florida,2000/11/1,16047.515,64800,25624,3.7,63.4
Florida,2000/12/1,16047.515,64800,34241,3.8,63.5
Florida,2001/1/1,16356.966,59400,32577,3.9,63.6
Florida,2001/2/1,16356.966,59400,32020,4,63.6
Florida,2001/3/1,16356.966,59400,39344,4.1,63.6
Florida,2001/4/1,16356.966,59400,35884,4.2,63.6
Florida,2001/5/1,16356.966,59400,37146,4.3,63.5
Florida,2001/6/1,16356.966,59400,48663,4.4,63.4
Florida,2001/7/1,16356.966,59400,47641,4.6,63.4
Florida,2001/8/1,16356.966,59400,39679,4.8,63.4
Florida,2001/9/1,16356.966,59400,49350,5,63.4
Florida,2001/10/1,16356.966,59400,57627,5.4,62.9
Florida,2001/11/1,16356.966,59400,44967,5.6,62.9
Florida,2001/12/1,16356.966,59400,50999,5.7,62.8
Florida,2002/1/1,16689.37,61250,45653,5.8,62.7
Florida,2002/2/1,16689.37,61250,39493,5.8,62.7
Florida,2002/3/1,16689.37,61250,44513,5.8,62.6
Florida,2002/4/1,16689.37,61250,44853,5.7,62.6
Florida,2002/5/1,16689.37,61250,44419,5.7,62.5
Florida,2002/6/1,16689.37,61250,61944,5.7,62.5
Florida,2002/7/1,16689.37,61250,50506,5.6,62.5
Florida,2002/8/1,16689.37,61250,52371,5.6,62.5
Florida,2002/9/1,16689.37,61250,40711,5.5,62.4
Florida,2002/10/1,16689.37,61250,41889,5.5,62.4
Florida,2002/11/1,16689.37,61250,46457,5.5,62.3
Florida,2002/12/1,16689.37,61250,39116,5.5,62.3
Florida,2003/1/1,17004.085,61490,43013,5.5,62.2
Florida,2003/2/1,17004.085,61490,40494,5.5,62.2
Florida,2003/3/1,17004.085,61490,47693,5.4,62.1
Florida,2003/4/1,17004.085,61490,42938,5.4,62.1
Florida,2003/5/1,17004.085,61490,54401,5.4,62
Florida,2003/6/1,17004.085,61490,51260,5.4,62
Florida,2003/7/1,17004.085,61490,50155,5.4,61.9
Florida,2003/8/1,17004.085,61490,51522,5.3,61.9
Florida,2003/9/1,17004.085,61490,38515,5.2,61.8
Florida,2003/10/1,17004.085,61490,39396,5.1,61.8
Florida,2003/11/1,17004.085,61490,42431,5,61.8
Florida,2003/12/1,17004.085,61490,35871,4.9,61.9
Florida,2004/1/1,17415.318,62400,53980,4.8,61.9
Florida,2004/2/1,17415.318,62400,41709,4.8,62
Florida,2004/3/1,17415.318,62400,38905,4.8,62.1
Florida,2004/4/1,17415.318,62400,42640,4.8,62.1
Florida,2004/5/1,17415.318,62400,55564,4.7,62.1
Florida,2004/6/1,17415.318,62400,47248,4.7,62.2
Florida,2004/7/1,17415.318,62400,60115,4.6,62.2
Florida,2004/8/1,17415.318,62400,48519,4.5,62.2
Florida,2004/9/1,17415.318,62400,57733,4.5,62.2
Florida,2004/10/1,17415.318,62400,83948,4.4,62.2
Florida,2004/11/1,17415.318,62400,38224,4.4,62.3
Florida,2004/12/1,17415.318,62400,37036,4.3,62.3
Florida,2005/1/1,17842.038,64310,47995,4.3,62.4
Florida,2005/2/1,17842.038,64310,33758,4.2,62.4
Florida,2005/3/1,17842.038,64310,33289,4.1,62.5
Florida,2005/4/1,17842.038,64310,45092,4,62.6
Florida,2005/5/1,17842.038,64310,38881,3.8,62.7
Florida,2005/6/1,17842.038,64310,40811,3.7,62.8
Florida,2005/7/1,17842.038,64310,52471,3.6,62.9
Florida,2005/8/1,17842.038,64310,36471,3.6,63
Florida,2005/9/1,17842.038,64310,37424,3.5,63
Florida,2005/10/1,17842.038,64310,44131,3.4,62.9
Florida,2005/11/1,17842.038,64310,51411,3.4,62.9
Florida,2005/12/1,17842.038,64310,41512,3.3,62.9
Florida,2006/1/1,18166.99,66410,35380,3.3,63
Florida,2006/2/1,18166.99,66410,30713,3.2,63
Florida,2006/3/1,18166.99,66410,30175,3.2,63.1
Florida,2006/4/1,18166.99,66410,39505,3.2,63.2
Florida,2006/5/1,18166.99,66410,35752,3.2,63.3
Florida,2006/6/1,18166.99,66410,40516,3.3,63.4
Florida,2006/7/1,18166.99,66410,52236,3.3,63.5
Florida,2006/8/1,18166.99,66410,38930,3.3,63.6
Florida,2006/9/1,18166.99,66410,44180,3.3,63.7
Florida,2006/10/1,18166.99,66410,39069,3.3,63.8
Florida,2006/11/1,18166.99,66410,34523,3.4,63.9
Florida,2006/12/1,18166.99,66410,44734,3.4,63.9
Florida,2007/1/1,18367.842,64910,42144,3.5,64
Florida,2007/2/1,18367.842,64910,37219,3.5,64
Florida,2007/3/1,18367.842,64910,46221,3.6,64
Florida,2007/4/1,18367.842,64910,42901,3.7,63.9
Florida,2007/5/1,18367.842,64910,45268,3.8,63.9
Florida,2007/6/1,18367.842,64910,63509,3.9,63.8
Florida,2007/7/1,18367.842,64910,53682,4,63.8
Florida,2007/8/1,18367.842,64910,48607,4.1,63.8
Florida,2007/9/1,18367.842,64910,60683,4.3,63.8
Florida,2007/10/1,18367.842,64910,52784,4.4,63.8
Florida,2007/11/1,18367.842,64910,46568,4.6,63.8
Florida,2007/12/1,18367.842,64910,61841,4.7,63.8
Florida,2008/1/1,18527.305,61340,56351,4.8,63.8
Florida,2008/2/1,18527.305,61340,58648,5,63.7
Florida,2008/3/1,18527.305,61340,65260,5.2,63.7
Florida,2008/4/1,18527.305,61340,61502,5.5,63.6
Florida,2008/5/1,18527.305,61340,73966,5.8,63.6
Florida,2008/6/1,18527.305,61340,73127,6.1,63.5
Florida,2008/7/1,18527.305,61340,81124,6.4,63.5
Florida,2008/8/1,18527.305,61340,92832,6.7,63.4
Florida,2008/9/1,18527.305,61340,79388,7,63.3
Florida,2008/10/1,18527.305,61340,92622,7.3,63.2
Florida,2008/11/1,18527.305,61340,104934,7.7,63
Florida,2008/12/1,18527.305,61340,74883,8.1,62.8
Florida,2009/1/1,18652.644,62650,141830,8.5,62.6
Florida,2009/2/1,18652.644,62650,99703,8.9,62.5
Florida,2009/3/1,18652.644,62650,97343,9.3,62.3
Florida,2009/4/1,18652.644,62650,101238,9.5,62.2
Florida,2009/5/1,18652.644,62650,119167,10.1,62.3
Florida,2009/6/1,18652.644,62650,110608,10.4,62.2
Florida,2009/7/1,18652.644,62650,112437,10.6,62.1
Florida,2009/8/1,18652.644,62650,116922,10.8,62
Florida,2009/9/1,18652.644,62650,93632,10.9,61.8
Florida,2009/10/1,18652.644,62650,121770,11.1,61.7
Florida,2009/11/1,18652.644,62650,83925,11.2,61.6
Florida,2009/12/1,18652.644,62650,88212,11.3,61.6
Florida,2010/1/1,18846.143,59680,113980,11.4,61.6
Florida,2010/2/1,18846.143,59680,79741,11.4,61.7
Florida,2010/3/1,18846.143,59680,82497,11.4,61.7
Florida,2010/4/1,18846.143,59680,87214,11.3,61.7
Florida,2010/5/1,18846.143,59680,106409,11.2,61.7
Florida,2010/6/1,18846.143,59680,97238,11.2,61.7
Florida,2010/7/1,18846.143,59680,127327,11.2,61.6
Florida,2010/8/1,18846.143,59680,93030,11.2,61.6
Florida,2010/9/1,18846.143,59680,84194,11.2,61.6
Florida,2010/10/1,18846.143,59680,102841,11.2,61.6
Florida,2010/11/1,18846.143,59680,67933,11.2,61.6
Florida,2010/12/1,18846.143,59680,74462,11.1,61.6
Florida,2011/1/1,19055.607,59250,110661,10.9,61.5
Florida,2011/2/1,19055.607,59250,66543,10.8,61.4
Florida,2011/3/1,19055.607,59250,62443,10.6,61.3
Florida,2011/4/1,19055.607,59250,86052,10.5,61.2
Florida,2011/5/1,19055.607,59250,69663,10.4,61.1
Florida,2011/6/1,19055.607,59250,75704,10.3,61.1
Florida,2011/7/1,19055.607,59250,104639,10.2,61
Florida,2011/8/1,19055.607,59250,62305,10.1,61
Florida,2011/9/1,19055.607,59250,61874,9.8,60.9
Florida,2011/10/1,19055.607,59250,79638,9.7,60.9
Florida,2011/11/1,19055.607,59250,52391,9.5,60.8
Florida,2011/12/1,19055.607,59250,65873,9.4,60.8
Florida,2012/1/1,19302.016,59370,64164,9.2,60.7
Florida,2012/2/1,19302.016,59370,57199,9.1,60.6
Florida,2012/3/1,19302.016,59370,63974,9,60.6
Florida,2012/4/1,19302.016,59370,59139,8.9,60.6
Florida,2012/5/1,19302.016,59370,57036,8.9,60.5
Florida,2012/6/1,19302.016,59370,81864,8.8,60.5
Florida,2012/7/1,19302.016,59370,67184,8.7,60.5
Florida,2012/8/1,19302.016,59370,58093,8.5,60.5
Florida,2012/9/1,19302.016,59370,67425,8.4,60.5
Florida,2012/10/1,19302.016,59370,57864,8.3,60.4
Florida,2012/11/1,19302.016,59370,51046,8.2,60.4
Florida,2012/12/1,19302.016,59370,66636,8.1,60.3
Florida,2013/1/1,19551.678,61790,56398,8,60.2
Florida,2013/2/1,19551.678,61790,56866,7.9,60.2
Florida,2013/3/1,19551.678,61790,58843,7.9,60.2
Florida,2013/4/1,19551.678,61790,53152,7.7,60.1
Florida,2013/5/1,19551.678,61790,51196,7.6,60.2
Florida,2013/6/1,19551.678,61790,68331,7.6,60.2
Florida,2013/7/1,19551.678,61790,60125,7.5,60.2
Florida,2013/8/1,19551.678,61790,63330,7.4,60.1
Florida,2013/9/1,19551.678,61790,48495,7.3,60
Florida,2013/10/1,19551.678,61790,57942,7.2,59.9
Florida,2013/11/1,19551.678,61790,80174,7.1,59.9
Florida,2013/12/1,19551.678,61790,54537,7,59.9
Florida,2014/1/1,19853.88,57920,75742,6.9,59.9
Florida,2014/2/1,19853.88,57920,53098,6.8,60
Florida,2014/3/1,19853.88,57920,64443,6.8,60
Florida,2014/4/1,19853.88,57920,61562,6.7,60
Florida,2014/5/1,19853.88,57920,65412,6.6,59.9
Florida,2014/6/1,19853.88,57920,58610,6.5,59.9
Florida,2014/7/1,19853.88,57920,59280,6.4,59.9
Florida,2014/8/1,19853.88,57920,67739,6.3,59.9
Florida,2014/9/1,19853.88,57920,51660,6.2,59.8
Florida,2014/10/1,19853.88,57920,52304,6.1,59.8
Florida,2014/11/1,19853.88,57920,54943,6,59.7
Florida,2014/12/1,19853.88,57920,41473,6,59.6
Florida,2015/1/1,20219.111,61340,62615,5.9,59.5
Florida,2015/2/1,20219.111,61340,38310,5.8,59.5
Florida,2015/3/1,20219.111,61340,36967,5.8,59.5
Florida,2015/4/1,20219.111,61340,38078,5.7,59.4
Florida,2015/5/1,20219.111,61340,45327,5.6,59.4
Florida,2015/6/1,20219.111,61340,44115,5.5,59.3
Florida,2015/7/1,20219.111,61340,44398,5.5,59.3
Florida,2015/8/1,20219.111,61340,47644,5.4,59.2
Florida,2015/9/1,20219.111,61340,31350,5.3,59.2
Florida,2015/10/1,20219.111,61340,41579,5.2,59.2
Florida,2015/11/1,20219.111,61340,30023,5.2,59.2
Florida,2015/12/1,20219.111,61340,30336,5.1,59.3
Florida,2016/1/1,20627.237,63730,43941,5.1,59.3
Florida,2016/2/1,20627.237,63730,29791,5,59.3
Florida,2016/3/1,20627.237,63730,27717,4.9,59.3
Florida,2016/4/1,20627.237,63730,38012,4.9,59.3
Florida,2016/5/1,20627.237,63730,32698,4.9,59.3
Florida,2016/6/1,20627.237,63730,37490,4.9,59.3
Florida,2016/7/1,20627.237,63730,45299,4.9,59.4
Florida,2016/8/1,20627.237,63730,32494,4.9,59.4
Florida,2016/9/1,20627.237,63730,29852,4.9,59.4
Florida,2016/10/1,20627.237,63730,37684,4.9,59.4
Florida,2016/11/1,20627.237,63730,27966,4.8,59.4
Florida,2016/12/1,20627.237,63730,35365,4.8,59.4
Florida,2017/1/1,20977.089,64960,33265,4.7,59.4
Florida,2017/2/1,20977.089,64960,28532,4.6,59.4
Florida,2017/3/1,20977.089,64960,27028,4.5,59.4
Florida,2017/4/1,20977.089,64960,36222,4.4,59.5
Florida,2017/5/1,20977.089,64960,30960,4.3,59.5
Florida,2017/6/1,20977.089,64960,35915,4.2,59.5
Florida,2017/7/1,20977.089,64960,41990,4.2,59.4
Florida,2017/8/1,20977.089,64960,30782,4.2,59.3
Florida,2017/9/1,20977.089,64960,55266,4.1,59.3
Florida,2017/10/1,20977.089,64960,44136,4.1,59.2
Florida,2017/11/1,20977.089,64960,29884,4.1,59.2
Florida,2017/12/1,20977.089,64960,35363,4,59.1
Florida,2018/1/1,21254.926,65550,31917,3.9,59.2
Florida,2018/2/1,21254.926,65550,27498,3.9,59.2
Florida,2018/3/1,21254.926,65550,31334,3.8,59.3
Florida,2018/4/1,21254.926,65550,26802,3.7,59.3
Florida,2018/5/1,21254.926,65550,27592,3.7,59.3
Florida,2018/6/1,21254.926,65550,38945,3.6,59.3
Florida,2018/7/1,21254.926,65550,30523,3.6,59.3
Florida,2018/8/1,21254.926,65550,26692,3.5,59.3
Florida,2018/9/1,21254.926,65550,29331,3.5,59.3
Florida,2018/10/1,21254.926,65550,33410,3.5,59.3
Florida,2018/11/1,21254.926,65550,27270,3.5,59.3
Florida,2018/12/1,21254.926,65550,32938,3.5,59.3
Florida,2019/1/1,21492.056,69000,34834,3.5,59.3
Florida,2019/2/1,21492.056,69000,26429,3.4,59.3
Florida,2019/3/1,21492.056,69000,28337,3.4,59.3
Florida,2019/4/1,21492.056,69000,24558,3.3,59.3
Florida,2019/5/1,21492.056,69000,25122,3.3,59.4
Florida,2019/6/1,21492.056,69000,35931,3.2,59.5
Florida,2019/7/1,21492.056,69000,28270,3.2,59.6
Florida,2019/8/1,21492.056,69000,30906,3.2,59.6
Florida,2019/9/1,21492.056,69000,22916,3.2,59.6
Florida,2019/10/1,21492.056,69000,22907,3.1,59.7
Florida,2019/11/1,21492.056,69000,26243,3.1,59.7
Florida,2019/12/1,21492.056,69000,20200,3,59.7
Florida,2020/1/1,21592.035,67570,22774,3,59.6
Florida,2020/2/1,21592.035,67570,26005,3,59.3
Florida,2020/3/1,21592.035,67570,314585,4,58.3
Florida,2020/4/1,21592.035,67570,1290077,13.3,53.8
Florida,2020/5/1,21592.035,67570,1006464,14.1,57.8
Florida,2020/6/1,21592.035,67570,380362,11.6,57.2
Florida,2020/7/1,21592.035,67570,400210,11.6,58.2
Florida,2020/8/1,21592.035,67570,309881,8.6,57.1
Florida,2020/9/1,21592.035,67570,148922,8,57.3
Florida,2020/10/1,21592.035,67570,195447,6.9,57.2
Florida,2020/11/1,21592.035,67570,105755,6.5,57.2
Florida,2020/12/1,21592.035,67570,110302,6.2,57.4
Florida,2021/1/1,21831.949,66890,226464,5.8,57.3
Florida,2021/2/1,21831.949,66890,80924,5.5,57.4
Florida,2021/3/1,21831.949,66890,72686,5.4,57.6
Florida,2021/4/1,21831.949,66890,86282,5.2,57.8
Florida,2021/5/1,21831.949,66890,70020,5,57.9
Florida,2021/6/1,21831.949,66890,31032,4.9,58.2
Florida,2021/7/1,21831.949,66890,41994,4.7,58.2
Florida,2021/8/1,21831.949,66890,29014,4.5,58.3
Florida,2021/9/1,21831.949,66890,32008,4.2,58.3
Florida,2021/10/1,21831.949,66890,36040,4,58.4
Florida,2021/11/1,21831.949,66890,22300,3.8,58.5
Florida,2021/12/1,21831.949,66890,21649,3.6,58.6
Florida,2022/1/1,22379.312,67960,37021,3.5,58.7
Florida,2022/2/1,22379.312,67960,20807,3.3,58.8
Florida,2022/3/1,22379.312,67960,17307,3.2,58.8
Florida,2022/4/1,22379.312,67960,27915,3.1,58.9
Florida,2022/5/1,22379.312,67960,18495,3,58.9
Florida,2022/6/1,22379.312,67960,25649,2.9,58.9
Florida,2022/7/1,22379.312,67960,34321,2.9,58.9
Florida,2022/8/1,22379.312,67960,23247,2.8,58.8
Florida,2022/9/1,22379.312,67960,21992,2.8,58.8
Florida,2022/10/1,22379.312,67960,47684,2.9,58.8
Florida,2022/11/1,22379.312,67960,24165,2.9,58.9
Florida,2022/12/1,22379.312,67960,26914,2.9,58.9
Florida,2023/1/1,22904.868,72200,25991,2.8,59
Florida,2023/2/1,22904.868,72200,22967,2.8,59.1
Florida,2023/3/1,22904.868,72200,20533,2.8,59.2
Florida,2023/4/1,22904.868,72200,27612,2.8,59.2
Florida,2023/5/1,22904.868,72200,23410,2.9,59.2
Florida,2023/6/1,22904.868,72200,24869,2.9,59.2
Florida,2023/7/1,22904.868,72200,30620,2.9,59.2
Florida,2023/8/1,22904.868,72200,23107,3,59.2
Florida,2023/9/1,22904.868,72200,27136,3.1,59.1
Florida,2023/10/1,22904.868,72200,24613,3.1,59.1
Florida,2023/11/1,22904.868,72200,21940,3.1,59
Florida,2023/12/1,22904.868,72200,27636,3.2,58.9
Florida,2024/1/1,23372.215,72200,24871,3.2,58.9
Florida,2024/2/1,23372.215,72200,23362,3.2,58.8
Florida,2024/3/1,23372.215,72200,27756,3.2,58.7
Florida,2024/4/1,23372.215,72200,24940,3.3,58.7
Florida,2024/5/1,23372.215,72200,26005,3.3,58.6
Florida,2024/6/1,23372.215,72200,37934,3.4,58.6
Florida,2024/7/1,23372.215,72200,27038,3.4,58.5
Florida,2024/8/1,23372.215,72200,31098,3.4,58.4
Florida,2024/9/1,23372.215,72200,24690,3.5,58.3
Florida,2024/10/1,23372.215,72200,35026,3.5,58.2
Florida,2024/11/1,23372.215,72200,30128,3.5,58.1
Florida,2024/12/1,23372.215,72200,20989,3.4,58.1
Georgia,1987/1/1,6208.467,64640,69950,5.7,67.2
Georgia,1987/2/1,6208.467,64640,31935,5.6,67.1
Georgia,1987/3/1,6208.467,64640,25942,5.5,67
Georgia,1987/4/1,6208.467,64640,25203,5.4,67
Georgia,1987/5/1,6208.467,64640,28715,5.4,66.9
Georgia,1987/6/1,6208.467,64640,23351,5.4,66.9
Georgia,1987/7/1,6208.467,64640,30860,5.4,66.9
Georgia,1987/8/1,6208.467,64640,27869,5.5,67
Georgia,1987/9/1,6208.467,64640,21076,5.6,67.1
Georgia,1987/10/1,6208.467,64640,27609,5.7,67.3
Georgia,1987/11/1,6208.467,64640,20822,5.7,67.4
Georgia,1987/12/1,6208.467,64640,30574,5.7,67.5
Georgia,1988/1/1,6316.142,61990,73366,5.8,67.6
Georgia,1988/2/1,6316.142,61990,30519,5.8,67.7
Georgia,1988/3/1,6316.142,61990,24757,5.8,67.7
Georgia,1988/4/1,6316.142,61990,31801,5.7,67.8
Georgia,1988/5/1,6316.142,61990,23294,5.7,67.8
Georgia,1988/6/1,6316.142,61990,22961,5.6,67.9
Georgia,1988/7/1,6316.142,61990,47550,5.6,67.9
Georgia,1988/8/1,6316.142,61990,27291,5.5,67.9
Georgia,1988/9/1,6316.142,61990,27540,5.5,68
Georgia,1988/10/1,6316.142,61990,30606,5.5,68
Georgia,1988/11/1,6316.142,61990,22234,5.4,68
Georgia,1988/12/1,6316.142,61990,42541,5.4,68
Georgia,1989/1/1,6411.099,61560,53521,5.4,68.1
Georgia,1989/2/1,6411.099,61560,28717,5.4,68.1
Georgia,1989/3/1,6411.099,61560,31735,5.4,68
Georgia,1989/4/1,6411.099,61560,33934,5.4,68
Georgia,1989/5/1,6411.099,61560,23939,5.4,68
Georgia,1989/6/1,6411.099,61560,27806,5.5,68
Georgia,1989/7/1,6411.099,61560,42826,5.5,68
Georgia,1989/8/1,6411.099,61560,27749,5.5,68
Georgia,1989/9/1,6411.099,61560,29293,5.5,68
Georgia,1989/10/1,6411.099,61560,25718,5.4,67.9
Georgia,1989/11/1,6411.099,61560,27663,5.3,67.9
Georgia,1989/12/1,6411.099,61560,48702,5.3,67.9
Georgia,1990/1/1,6506.531,58750,67441,5.2,67.9
Georgia,1990/2/1,6506.531,58750,35112,5.1,67.8
Georgia,1990/3/1,6506.531,58750,40691,5.1,67.8
Georgia,1990/4/1,6506.531,58750,29748,5.1,67.8
Georgia,1990/5/1,6506.531,58750,27368,5.2,67.7
Georgia,1990/6/1,6506.531,58750,35586,5.3,67.7
Georgia,1990/7/1,6506.531,58750,45079,5.4,67.6
Georgia,1990/8/1,6506.531,58750,31793,5.5,67.6
Georgia,1990/9/1,6506.531,58750,44809,5.5,67.5
Georgia,1990/10/1,6506.531,58750,34306,5.6,67.4
Georgia,1990/11/1,6506.531,58750,35433,5.7,67.3
Georgia,1990/12/1,6506.531,58750,60433,5.7,67.2
Georgia,1991/1/1,6621.279,55970,87142,5.7,67.1
Georgia,1991/2/1,6621.279,55970,58684,5.7,67
Georgia,1991/3/1,6621.279,55970,55569,5.6,66.9
Georgia,1991/4/1,6621.279,55970,35351,5.5,66.8
Georgia,1991/5/1,6621.279,55970,32420,5.4,66.7
Georgia,1991/6/1,6621.279,55970,39099,5.2,66.6
Georgia,1991/7/1,6621.279,55970,38887,5.1,66.5
Georgia,1991/8/1,6621.279,55970,39021,5,66.4
Georgia,1991/9/1,6621.279,55970,29632,5,66.3
Georgia,1991/10/1,6621.279,55970,28928,5,66.3
Georgia,1991/11/1,6621.279,55970,39871,5.1,66.3
Georgia,1991/12/1,6621.279,55970,44486,5.2,66.3
Georgia,1992/1/1,6759.474,57760,70012,5.3,66.4
Georgia,1992/2/1,6759.474,57760,55927,7.6,68
Georgia,1992/3/1,6759.474,57760,32009,7.4,67.8
Georgia,1992/4/1,6759.474,57760,30155,7.2,67.7
Georgia,1992/5/1,6759.474,57760,35010,7.1,67.6
Georgia,1992/6/1,6759.474,57760,29583,6.9,67.5
Georgia,1992/7/1,6759.474,57760,40793,6.7,67.3
Georgia,1992/8/1,6759.474,57760,37763,6.6,67.2
Georgia,1992/9/1,6759.474,57760,27420,6.2,66.9
Georgia,1992/10/1,6759.474,57760,32545,6.2,66.9
Georgia,1992/11/1,6759.474,57760,25177,6.2,67
Georgia,1992/12/1,6759.474,57760,31592,6.2,67
Georgia,1993/1/1,6894.092,61980,67192,6.1,67
Georgia,1993/2/1,6894.092,61980,28532,6,67
Georgia,1993/3/1,6894.092,61980,33970,5.9,67.1
Georgia,1993/4/1,6894.092,61980,34560,5.8,67.2
Georgia,1993/5/1,6894.092,61980,30440,5.7,67.2
Georgia,1993/6/1,6894.092,61980,23613,5.7,67.3
Georgia,1993/7/1,6894.092,61980,42383,5.6,67.4
Georgia,1993/8/1,6894.092,61980,25788,5.6,67.5
Georgia,1993/9/1,6894.092,61980,24088,5.6,67.5
Georgia,1993/10/1,6894.092,61980,34810,5.6,67.6
Georgia,1993/11/1,6894.092,61980,24280,5.6,67.6
Georgia,1993/12/1,6894.092,61980,33748,5.6,67.7
Georgia,1994/1/1,7045.9,60280,69551,5.6,67.8
Georgia,1994/2/1,7045.9,60280,29565,5.5,67.8
Georgia,1994/3/1,7045.9,60280,25769,5.4,67.8
Georgia,1994/4/1,7045.9,60280,32645,5.3,67.7
Georgia,1994/5/1,7045.9,60280,24815,5.2,67.6
Georgia,1994/6/1,7045.9,60280,23903,5.1,67.5
Georgia,1994/7/1,7045.9,60280,56919,5,67.5
Georgia,1994/8/1,7045.9,60280,24792,4.9,67.6
Georgia,1994/9/1,7045.9,60280,23791,4.8,67.6
Georgia,1994/10/1,7045.9,60280,30804,4.7,67.6
Georgia,1994/11/1,7045.9,60280,21102,4.6,67.6
Georgia,1994/12/1,7045.9,60280,36050,4.5,67.6
Georgia,1995/1/1,7188.538,63810,48693,4.5,67.5
Georgia,1995/2/1,7188.538,63810,32727,4.5,67.5
Georgia,1995/3/1,7188.538,63810,27036,4.6,67.5
Georgia,1995/4/1,7188.538,63810,33656,4.7,67.5
Georgia,1995/5/1,7188.538,63810,27009,4.8,67.6
Georgia,1995/6/1,7188.538,63810,30393,4.9,67.6
Georgia,1995/7/1,7188.538,63810,48978,5,67.6
Georgia,1995/8/1,7188.538,63810,25743,4.9,67.6
Georgia,1995/9/1,7188.538,63810,33576,4.9,67.6
Georgia,1995/10/1,7188.538,63810,28769,4.8,67.5
Georgia,1995/11/1,7188.538,63810,26421,4.7,67.5
Georgia,1995/12/1,7188.538,63810,38314,4.7,67.4
Georgia,1996/1/1,7332.225,59250,55233,4.6,67.4
Georgia,1996/2/1,7332.225,59250,35414,4.6,67.5
Georgia,1996/3/1,7332.225,59250,34410,4.6,67.6
Georgia,1996/4/1,7332.225,59250,24021,4.6,67.7
Georgia,1996/5/1,7332.225,59250,22793,4.6,67.9
Georgia,1996/6/1,7332.225,59250,30235,4.5,68
Georgia,1996/7/1,7332.225,59250,32986,4.5,68.1
Georgia,1996/8/1,7332.225,59250,29736,4.6,68.3
Georgia,1996/9/1,7332.225,59250,22453,4.6,68.4
Georgia,1996/10/1,7332.225,59250,23803,4.7,68.5
Georgia,1996/11/1,7332.225,59250,28247,4.8,68.6
Georgia,1996/12/1,7332.225,59250,29761,4.8,68.6
Georgia,1997/1/1,7486.094,65440,57582,4.8,68.7
Georgia,1997/2/1,7486.094,65440,27309,4.8,68.7
Georgia,1997/3/1,7486.094,65440,28692,4.7,68.8
Georgia,1997/4/1,7486.094,65440,20255,4.6,68.9
Georgia,1997/5/1,7486.094,65440,25426,4.5,68.9
Georgia,1997/6/1,7486.094,65440,22724,4.5,69
Georgia,1997/7/1,7486.094,65440,26675,4.4,69
Georgia,1997/8/1,7486.094,65440,26354,4.3,69
Georgia,1997/9/1,7486.094,65440,18443,4.3,68.9
Georgia,1997/10/1,7486.094,65440,18933,4.3,68.9
Georgia,1997/11/1,7486.094,65440,23786,4.2,68.9
Georgia,1997/12/1,7486.094,65440,23092,4.2,69
Georgia,1998/1/1,7636.522,68080,53187,4.2,69
Georgia,1998/2/1,7636.522,68080,26097,4.2,69.1
Georgia,1998/3/1,7636.522,68080,22184,4.2,69.1
Georgia,1998/4/1,7636.522,68080,21562,4.2,69.1
Georgia,1998/5/1,7636.522,68080,25280,4.2,69.1
Georgia,1998/6/1,7636.522,68080,25336,4.2,69.1
Georgia,1998/7/1,7636.522,68080,37733,4.2,69.2
Georgia,1998/8/1,7636.522,68080,30418,4.2,69.2
Georgia,1998/9/1,7636.522,68080,22652,4.2,69.2
Georgia,1998/10/1,7636.522,68080,28967,4.1,69.2
Georgia,1998/11/1,7636.522,68080,26409,4.1,69.2
Georgia,1998/12/1,7636.522,68080,34522,4.1,69.2
Georgia,1999/1/1,7788.24,68010,73438,4,69.2
Georgia,1999/2/1,7788.24,68010,31485,4,69.1
Georgia,1999/3/1,7788.24,68010,24379,3.9,69.1
Georgia,1999/4/1,7788.24,68010,26089,3.9,69
Georgia,1999/5/1,7788.24,68010,27254,3.9,69
Georgia,1999/6/1,7788.24,68010,23947,3.8,69
Georgia,1999/7/1,7788.24,68010,38634,3.8,69.1
Georgia,1999/8/1,7788.24,68010,25375,3.8,69.1
Georgia,1999/9/1,7788.24,68010,23023,3.8,69.1
Georgia,1999/10/1,7788.24,68010,28603,3.8,69
Georgia,1999/11/1,7788.24,68010,22580,3.7,69
Georgia,1999/12/1,7788.24,68010,30492,3.6,69
Georgia,2000/1/1,8227.303,69880,57183,3.6,69
Georgia,2000/2/1,8227.303,69880,26892,3.6,69.1
Georgia,2000/3/1,8227.303,69880,22297,3.6,69.1
Georgia,2000/4/1,8227.303,69880,27440,3.6,69.1
Georgia,2000/5/1,8227.303,69880,22438,3.6,69
Georgia,2000/6/1,8227.303,69880,24782,3.6,68.9
Georgia,2000/7/1,8227.303,69880,39577,3.6,68.8
Georgia,2000/8/1,8227.303,69880,27340,3.5,68.7
Georgia,2000/9/1,8227.303,69880,34023,3.5,68.7
Georgia,2000/10/1,8227.303,69880,28744,3.4,68.7
Georgia,2000/11/1,8227.303,69880,33659,3.4,68.7
Georgia,2000/12/1,8227.303,69880,60238,3.4,68.7
Georgia,2001/1/1,8377.038,69440,72603,3.4,68.7
Georgia,2001/2/1,8377.038,69440,50007,3.5,68.7
Georgia,2001/3/1,8377.038,69440,47500,3.6,68.6
Georgia,2001/4/1,8377.038,69440,44807,3.6,68.4
Georgia,2001/5/1,8377.038,69440,45897,3.7,68.2
Georgia,2001/6/1,8377.038,69440,55726,3.7,68.1
Georgia,2001/7/1,8377.038,69440,61349,3.9,68
