State,Year,Month,Unemployment Rate
Los Angeles County,1977,06,8.0   
Colorado,1977,06,6.3   
Connecticut,1977,06,7.1   
Delaware,1977,06,8.1   
District of Columbia,1977,06,8.6   
Florida,1977,06,8.4   
Georgia,1977,06,6.9   
Hawaii,1977,06,7.5   
Idaho,1977,06,6.0   
Illinois,1977,06,6.1   
Indiana,1977,06,5.7   
Iowa,1977,06,4.1   
Kansas,1977,06,4.0   
Kentucky,1977,06,4.7   
Louisiana,1977,06,6.7   
Maine,1977,06,8.5   
Maryland,1977,06,6.0   
Massachusetts,1977,06,7.9   
Michigan,1977,06,8.2   
Minnesota,1977,06,5.4   
Mississippi,1977,06,7.3   
Missouri,1977,06,6.1   
Montana,1977,06,6.2   
Nebraska,1977,06,3.4   
Nevada,1977,06,7.0   
New Hampshire,1977,06,5.7   
New Jersey,1977,06,9.4   
New Mexico,1977,06,7.8   
New York,1977,06,9.1   
New York city,1977,06,10.0   
North Carolina,1977,06,6.0   
North Dakota,1977,06,4.5   
Ohio,1977,06,6.3   
Oklahoma,1977,06,5.0   
Oregon,1977,06,7.4   
Pennsylvania,1977,06,7.7   
Rhode Island,1977,06,8.2   
South Carolina,1977,06,6.8   
South Dakota,1977,06,3.4   
Tennessee,1977,06,6.2   
Texas,1977,06,5.3   
Utah,1977,06,5.3   
Vermont,1977,06,7.0   
Virginia,1977,06,5.4   
Washington,1977,06,8.6   
West Virginia,1977,06,6.8   
Wisconsin,1977,06,5.1   
Wyoming,1977,06,3.3   
Alabama,1977,07,7.3   
Alaska,1977,07,9.9   
Arizona,1977,07,8.5   
Arkansas,1977,07,6.4   
California,1977,07,8.3   
Los Angeles County,1977,07,8.0   
Colorado,1977,07,6.2   
Connecticut,1977,07,6.9   
Delaware,1977,07,7.9   
District of Columbia,1977,07,8.6   
Florida,1977,07,8.2   
Georgia,1977,07,6.7   
Hawaii,1977,07,7.3   
Idaho,1977,07,6.0   
Illinois,1977,07,6.2   
Indiana,1977,07,5.7   
Iowa,1977,07,4.1   
Kansas,1977,07,3.9   
Kentucky,1977,07,4.7   
Louisiana,1977,07,6.7   
Maine,1977,07,8.3   
Maryland,1977,07,6.0   
Massachusetts,1977,07,7.8   
Michigan,1977,07,8.2   
Minnesota,1977,07,5.3   
Mississippi,1977,07,7.3   
Missouri,1977,07,6.0   
Montana,1977,07,6.2   
Nebraska,1977,07,3.4   
Nevada,1977,07,6.7   
New Hampshire,1977,07,5.5   
New Jersey,1977,07,9.2   
New Mexico,1977,07,7.5   
New York,1977,07,8.9   
New York city,1977,07,10.0   
North Carolina,1977,07,5.9   
North Dakota,1977,07,4.5   
Ohio,1977,07,6.2   
Oklahoma,1977,07,4.8   
Oregon,1977,07,7.1   
Pennsylvania,1977,07,7.7   
Rhode Island,1977,07,8.0   
South Carolina,1977,07,6.7   
South Dakota,1977,07,3.3   
Tennessee,1977,07,6.1   
Texas,1977,07,5.2   
Utah,1977,07,5.2   
Vermont,1977,07,6.8   
Virginia,1977,07,5.4   
Washington,1977,07,8.3   
West Virginia,1977,07,6.7   
Wisconsin,1977,07,5.0   
Wyoming,1977,07,3.2   
Alabama,1977,08,7.1   
Alaska,1977,08,9.9   
Arizona,1977,08,8.2   
Arkansas,1977,08,6.4   
California,1977,08,8.1   
Los Angeles County,1977,08,7.9   
Colorado,1977,08,6.2   
Connecticut,1977,08,6.7   
Delaware,1977,08,7.7   
District of Columbia,1977,08,8.6   
Florida,1977,08,8.0   
Georgia,1977,08,6.6   
Hawaii,1977,08,7.2   
Idaho,1977,08,6.0   
Illinois,1977,08,6.3   
Indiana,1977,08,5.8   
Iowa,1977,08,4.1   
Kansas,1977,08,3.9   
Kentucky,1977,08,4.7   
Louisiana,1977,08,6.8   
Maine,1977,08,8.2   
Maryland,1977,08,5.9   
Massachusetts,1977,08,7.6   
Michigan,1977,08,8.1   
Minnesota,1977,08,5.2   
Mississippi,1977,08,7.3   
Missouri,1977,08,6.0   
Montana,1977,08,6.2   
Nebraska,1977,08,3.5   
Nevada,1977,08,6.4   
New Hampshire,1977,08,5.3   
New Jersey,1977,08,9.0   
New Mexico,1977,08,7.3   
New York,1977,08,8.8   
New York city,1977,08,10.0   
North Carolina,1977,08,5.8   
North Dakota,1977,08,4.5   
Ohio,1977,08,6.1   
Oklahoma,1977,08,4.6   
Oregon,1977,08,6.8   
Pennsylvania,1977,08,7.6   
Rhode Island,1977,08,7.9   
South Carolina,1977,08,6.6   
South Dakota,1977,08,3.2   
Tennessee,1977,08,6.1   
Texas,1977,08,5.3   
Utah,1977,08,5.1   
Vermont,1977,08,6.7   
Virginia,1977,08,5.3   
Washington,1977,08,8.1   
West Virginia,1977,08,6.8   
Wisconsin,1977,08,5.0   
Wyoming,1977,08,3.1   
Alabama,1977,09,6.9   
Alaska,1977,09,10.0   
Arizona,1977,09,8.0   
Arkansas,1977,09,6.4   
California,1977,09,8.0   
Los Angeles County,1977,09,7.8   
Colorado,1977,09,6.2   
Connecticut,1977,09,6.6   
Delaware,1977,09,7.6   
District of Columbia,1977,09,8.6   
Florida,1977,09,7.9   
Georgia,1977,09,6.5   
Hawaii,1977,09,7.1   
Idaho,1977,09,5.9   
Illinois,1977,09,6.3   
Indiana,1977,09,5.8   
Iowa,1977,09,4.0   
Kansas,1977,09,3.8   
Kentucky,1977,09,4.7   
Louisiana,1977,09,7.0   
Maine,1977,09,8.0   
Maryland,1977,09,5.9   
Massachusetts,1977,09,7.5   
Michigan,1977,09,8.1   
Minnesota,1977,09,5.0   
Mississippi,1977,09,7.3   
Missouri,1977,09,5.9   
Montana,1977,09,6.3   
Nebraska,1977,09,3.5   
Nevada,1977,09,6.1   
New Hampshire,1977,09,5.1   
New Jersey,1977,09,8.8   
New Mexico,1977,09,7.1   
New York,1977,09,8.7   
New York city,1977,09,10.0   
North Carolina,1977,09,5.7   
North Dakota,1977,09,4.5   
Ohio,1977,09,6.0   
Oklahoma,1977,09,4.4   
Oregon,1977,09,6.6   
Pennsylvania,1977,09,7.6   
Rhode Island,1977,09,7.7   
South Carolina,1977,09,6.5   
South Dakota,1977,09,3.2   
Tennessee,1977,09,6.0   
Texas,1977,09,5.3   
Utah,1977,09,5.0   
Vermont,1977,09,6.6   
Virginia,1977,09,5.3   
Washington,1977,09,7.9   
West Virginia,1977,09,6.8   
Wisconsin,1977,09,4.9   
Wyoming,1977,09,3.0   
Alabama,1977,10,6.8   
Alaska,1977,10,10.1   
Arizona,1977,10,7.7   
Arkansas,1977,10,6.4   
California,1977,10,7.9   
Los Angeles County,1977,10,7.7   
Colorado,1977,10,6.2   
Connecticut,1977,10,6.4   
Delaware,1977,10,7.4   
District of Columbia,1977,10,8.4   
Florida,1977,10,7.7   
Georgia,1977,10,6.3   
Hawaii,1977,10,7.0   
Idaho,1977,10,5.8   
Illinois,1977,10,6.3   
Indiana,1977,10,5.8   
Iowa,1977,10,4.0   
Kansas,1977,10,3.7   
Kentucky,1977,10,4.8   
Louisiana,1977,10,7.2   
Maine,1977,10,7.8   
Maryland,1977,10,5.9   
Massachusetts,1977,10,7.3   
Michigan,1977,10,7.9   
Minnesota,1977,10,4.8   
Mississippi,1977,10,7.3   
Missouri,1977,10,5.8   
Montana,1977,10,6.3   
Nebraska,1977,10,3.5   
Nevada,1977,10,5.7   
New Hampshire,1977,10,4.9   
New Jersey,1977,10,8.5   
New Mexico,1977,10,6.9   
New York,1977,10,8.6   
New York city,1977,10,10.0   
North Carolina,1977,10,5.6   
North Dakota,1977,10,4.5   
Ohio,1977,10,6.0   
Oklahoma,1977,10,4.2   
Oregon,1977,10,6.3   
Pennsylvania,1977,10,7.5   
Rhode Island,1977,10,7.5   
South Carolina,1977,10,6.4   
South Dakota,1977,10,3.1   
Tennessee,1977,10,6.0   
Texas,1977,10,5.3   
Utah,1977,10,4.9   
Vermont,1977,10,6.5   
Virginia,1977,10,5.3   
Washington,1977,10,7.6   
West Virginia,1977,10,6.9   
Wisconsin,1977,10,4.9   
Wyoming,1977,10,3.0   
Alabama,1977,11,6.6   
Alaska,1977,11,10.3   
Arizona,1977,11,7.4   
Arkansas,1977,11,6.4   
California,1977,11,7.7   
Los Angeles County,1977,11,7.6   
Colorado,1977,11,6.3   
Connecticut,1977,11,6.2   
Delaware,1977,11,7.3   
District of Columbia,1977,11,8.3   
Florida,1977,11,7.5   
Georgia,1977,11,6.2   
Hawaii,1977,11,7.0   
Idaho,1977,11,5.6   
Illinois,1977,11,6.3   
Indiana,1977,11,5.8   
Iowa,1977,11,4.0   
Kansas,1977,11,3.6   
Kentucky,1977,11,4.9   
Louisiana,1977,11,7.4   
Maine,1977,11,7.6   
Maryland,1977,11,5.8   
Massachusetts,1977,11,7.1   
Michigan,1977,11,7.7   
Minnesota,1977,11,4.7   
Mississippi,1977,11,7.2   
Missouri,1977,11,5.7   
Montana,1977,11,6.3   
Nebraska,1977,11,3.6   
Nevada,1977,11,5.3   
New Hampshire,1977,11,4.7   
New Jersey,1977,11,8.3   
New Mexico,1977,11,6.6   
New York,1977,11,8.5   
New York city,1977,11,9.9   
North Carolina,1977,11,5.4   
North Dakota,1977,11,4.4   
Ohio,1977,11,5.9   
Oklahoma,1977,11,4.1   
Oregon,1977,11,6.1   
Pennsylvania,1977,11,7.5   
Rhode Island,1977,11,7.3   
South Carolina,1977,11,6.3   
South Dakota,1977,11,3.1   
Tennessee,1977,11,6.0   
Texas,1977,11,5.3   
Utah,1977,11,4.8   
Vermont,1977,11,6.4   
Virginia,1977,11,5.3   
Washington,1977,11,7.3   
West Virginia,1977,11,6.9   
Wisconsin,1977,11,4.9   
Wyoming,1977,11,3.0   
Alabama,1977,12,6.5   
Alaska,1977,12,10.5   
Arizona,1977,12,7.1   
Arkansas,1977,12,6.4   
California,1977,12,7.6   
Los Angeles County,1977,12,7.5   
Colorado,1977,12,6.2   
Connecticut,1977,12,6.0   
Delaware,1977,12,7.2   
District of Columbia,1977,12,8.2   
Florida,1977,12,7.3   
Georgia,1977,12,6.0   
Hawaii,1977,12,7.0   
Idaho,1977,12,5.5   
Illinois,1977,12,6.3   
Indiana,1977,12,5.8   
Iowa,1977,12,4.0   
Kansas,1977,12,3.5   
Kentucky,1977,12,5.0   
Louisiana,1977,12,7.5   
Maine,1977,12,7.3   
Maryland,1977,12,5.8   
Massachusetts,1977,12,6.9   
Michigan,1977,12,7.5   
Minnesota,1977,12,4.5   
Mississippi,1977,12,7.1   
Missouri,1977,12,5.7   
Montana,1977,12,6.3   
Nebraska,1977,12,3.6   
Nevada,1977,12,5.0   
New Hampshire,1977,12,4.6   
New Jersey,1977,12,8.0   
New Mexico,1977,12,6.4   
New York,1977,12,8.4   
New York city,1977,12,9.8   
North Carolina,1977,12,5.3   
North Dakota,1977,12,4.4   
Ohio,1977,12,5.8   
Oklahoma,1977,12,4.0   
Oregon,1977,12,5.9   
Pennsylvania,1977,12,7.4   
Rhode Island,1977,12,7.1   
South Carolina,1977,12,6.1   
South Dakota,1977,12,3.1   
Tennessee,1977,12,5.9   
Texas,1977,12,5.3   
Utah,1977,12,4.7   
Vermont,1977,12,6.3   
Virginia,1977,12,5.3   
Washington,1977,12,7.1   
West Virginia,1977,12,6.9   
Wisconsin,1977,12,4.9   
Wyoming,1977,12,2.9   
Alabama,1978,01,6.4   
Alaska,1978,01,10.8   
Arizona,1978,01,6.8   
Arkansas,1978,01,6.3   
California,1978,01,7.6   
Los Angeles County,1978,01,7.5   
Colorado,1978,01,6.2   
Connecticut,1978,01,5.8   
Delaware,1978,01,7.1   
District of Columbia,1978,01,8.0   
Florida,1978,01,7.2   
Georgia,1978,01,5.8   
Hawaii,1978,01,7.0   
Idaho,1978,01,5.3   
Illinois,1978,01,6.3   
Indiana,1978,01,5.8   
Iowa,1978,01,4.0   
Kansas,1978,01,3.4   
Kentucky,1978,01,5.0   
Louisiana,1978,01,7.6   
Maine,1978,01,7.0   
Maryland,1978,01,5.8   
Massachusetts,1978,01,6.7   
Michigan,1978,01,7.3   
Minnesota,1978,01,4.3   
Mississippi,1978,01,7.1   
Missouri,1978,01,5.6   
Montana,1978,01,6.2   
Nebraska,1978,01,3.6   
Nevada,1978,01,4.7   
New Hampshire,1978,01,4.4   
New Jersey,1978,01,7.7   
New Mexico,1978,01,6.2   
New York,1978,01,8.2   
New York city,1978,01,9.6   
North Carolina,1978,01,5.1   
North Dakota,1978,01,4.3   
Ohio,1978,01,5.7   
Oklahoma,1978,01,4.0   
Oregon,1978,01,5.7   
Pennsylvania,1978,01,7.4   
Rhode Island,1978,01,6.9   
South Carolina,1978,01,5.8   
South Dakota,1978,01,3.0   
Tennessee,1978,01,5.9   
Texas,1978,01,5.2   
Utah,1978,01,4.5   
Vermont,1978,01,6.1   
Virginia,1978,01,5.3   
Washington,1978,01,6.9   
West Virginia,1978,01,6.8   
Wisconsin,1978,01,4.8   
Wyoming,1978,01,2.9   
Alabama,1978,02,6.4   
Alaska,1978,02,10.9   
Arizona,1978,02,6.5   
Arkansas,1978,02,6.2   
California,1978,02,7.5   
Los Angeles County,1978,02,7.5   
Colorado,1978,02,6.1   
Connecticut,1978,02,5.6   
Delaware,1978,02,7.1   
District of Columbia,1978,02,8.0   
Florida,1978,02,7.0   
Georgia,1978,02,5.7   
Hawaii,1978,02,7.0   
Idaho,1978,02,5.2   
Illinois,1978,02,6.3   
Indiana,1978,02,5.8   
Iowa,1978,02,4.0   
Kansas,1978,02,3.3   
Kentucky,1978,02,5.0   
Louisiana,1978,02,7.6   
Maine,1978,02,6.8   
Maryland,1978,02,5.7   
Massachusetts,1978,02,6.5   
Michigan,1978,02,7.1   
Minnesota,1978,02,4.2   
Mississippi,1978,02,7.0   
Missouri,1978,02,5.5   
Montana,1978,02,6.1   
Nebraska,1978,02,3.5   
Nevada,1978,02,4.5   
New Hampshire,1978,02,4.2   
New Jersey,1978,02,7.6   
New Mexico,1978,02,6.1   
New York,1978,02,8.1   
New York city,1978,02,9.4   
North Carolina,1978,02,4.9   
North Dakota,1978,02,4.3   
Ohio,1978,02,5.7   
Oklahoma,1978,02,3.9   
Oregon,1978,02,5.6   
Pennsylvania,1978,02,7.3   
Rhode Island,1978,02,6.7   
South Carolina,1978,02,5.7   
South Dakota,1978,02,3.0   
Tennessee,1978,02,5.8   
Texas,1978,02,5.1   
Utah,1978,02,4.4   
Vermont,1978,02,5.9   
Virginia,1978,02,5.3   
Washington,1978,02,6.7   
West Virginia,1978,02,6.6   
Wisconsin,1978,02,4.8   
Wyoming,1978,02,2.9   
Alabama,1978,03,6.3   
Alaska,1978,03,11.0   
Arizona,1978,03,6.3   
Arkansas,1978,03,6.2   
California,1978,03,7.5   
Los Angeles County,1978,03,7.4   
Colorado,1978,03,6.0   
Connecticut,1978,03,5.5   
Delaware,1978,03,7.1   
District of Columbia,1978,03,7.9   
Florida,1978,03,6.9   
Georgia,1978,03,5.6   
Hawaii,1978,03,7.0   
Idaho,1978,03,5.2   
Illinois,1978,03,6.2   
Indiana,1978,03,5.7   
Iowa,1978,03,4.0   
Kansas,1978,03,3.2   
Kentucky,1978,03,5.0   
Louisiana,1978,03,7.5   
Maine,1978,03,6.5   
Maryland,1978,03,5.6   
Massachusetts,1978,03,6.4   
Michigan,1978,03,6.9   
Minnesota,1978,03,4.1   
Mississippi,1978,03,7.0   
Missouri,1978,03,5.3   
Montana,1978,03,6.0   
Nebraska,1978,03,3.4   
Nevada,1978,03,4.4   
New Hampshire,1978,03,4.1   
New Jersey,1978,03,7.4   
New Mexico,1978,03,6.1   
New York,1978,03,8.0   
New York city,1978,03,9.3   
North Carolina,1978,03,4.7   
North Dakota,1978,03,4.2   
Ohio,1978,03,5.6   
Oklahoma,1978,03,3.7   
Oregon,1978,03,5.6   
Pennsylvania,1978,03,7.2   
Rhode Island,1978,03,6.6   
South Carolina,1978,03,5.6   
South Dakota,1978,03,3.0   
Tennessee,1978,03,5.7   
Texas,1978,03,5.0   
Utah,1978,03,4.2   
Vermont,1978,03,5.7   
Virginia,1978,03,5.2   
Washington,1978,03,6.6   
West Virginia,1978,03,6.4   
Wisconsin,1978,03,4.8   
Wyoming,1978,03,2.9   
Alabama,1978,04,6.3   
Alaska,1978,04,11.0   
Arizona,1978,04,6.1   
Arkansas,1978,04,6.1   
California,1978,04,7.4   
Los Angeles County,1978,04,7.4   
Colorado,1978,04,5.9   
Connecticut,1978,04,5.4   
Delaware,1978,04,7.1   
District of Columbia,1978,04,7.9   
Florida,1978,04,6.9   
Georgia,1978,04,5.6   
Hawaii,1978,04,7.1   
Idaho,1978,04,5.2   
Illinois,1978,04,6.2   
Indiana,1978,04,5.6   
Iowa,1978,04,3.9   
Kansas,1978,04,3.1   
Kentucky,1978,04,5.0   
Louisiana,1978,04,7.3   
Maine,1978,04,6.4   
Maryland,1978,04,5.5   
Massachusetts,1978,04,6.3   
Michigan,1978,04,6.9   
Minnesota,1978,04,4.0   
Mississippi,1978,04,7.0   
Missouri,1978,04,5.2   
Montana,1978,04,5.8   
Nebraska,1978,04,3.2   
Nevada,1978,04,4.3   
New Hampshire,1978,04,4.0   
New Jersey,1978,04,7.4   
New Mexico,1978,04,6.0   
New York,1978,04,7.9   
New York city,1978,04,9.1   
North Carolina,1978,04,4.6   
North Dakota,1978,04,4.1   
Ohio,1978,04,5.5   
Oklahoma,1978,04,3.5   
Oregon,1978,04,5.7   
Pennsylvania,1978,04,7.1   
Rhode Island,1978,04,6.4   
South Carolina,1978,04,5.6   
South Dakota,1978,04,3.0   
Tennessee,1978,04,5.7   
Texas,1978,04,4.9   
Utah,1978,04,4.0   
Vermont,1978,04,5.6   
Virginia,1978,04,5.2   
Washington,1978,04,6.6   
West Virginia,1978,04,6.2   
Wisconsin,1978,04,4.8   
Wyoming,1978,04,2.9   
Alabama,1978,05,6.2   
Alaska,1978,05,10.9   
Arizona,1978,05,5.9   
Arkansas,1978,05,6.0   
California,1978,05,7.4   
Los Angeles County,1978,05,7.2   
Colorado,1978,05,5.8   
Connecticut,1978,05,5.3   
Delaware,1978,05,7.1   
District of Columbia,1978,05,7.8   
Florida,1978,05,6.8   
Georgia,1978,05,5.7   
Hawaii,1978,05,7.1   
Idaho,1978,05,5.2   
Illinois,1978,05,6.1   
Indiana,1978,05,5.6   
Iowa,1978,05,3.8   
Kansas,1978,05,3.0   
Kentucky,1978,05,5.0   
Louisiana,1978,05,7.1   
Maine,1978,05,6.3   
Maryland,1978,05,5.5   
Massachusetts,1978,05,6.2   
Michigan,1978,05,6.9   
Minnesota,1978,05,3.9   
Mississippi,1978,05,7.0   
Missouri,1978,05,5.0   
Montana,1978,05,5.7   
Nebraska,1978,05,3.0   
Nevada,1978,05,4.2   
New Hampshire,1978,05,3.9   
New Jersey,1978,05,7.3   
New Mexico,1978,05,6.1   
New York,1978,05,7.8   
New York city,1978,05,9.0   
North Carolina,1978,05,4.5   
North Dakota,1978,05,4.1   
Ohio,1978,05,5.5   
Oklahoma,1978,05,3.3   
Oregon,1978,05,5.8   
Pennsylvania,1978,05,7.0   
Rhode Island,1978,05,6.3   
South Carolina,1978,05,5.7   
South Dakota,1978,05,3.1   
Tennessee,1978,05,5.7   
Texas,1978,05,4.9   
Utah,1978,05,3.8   
Vermont,1978,05,5.5   
Virginia,1978,05,5.2   
Washington,1978,05,6.7   
West Virginia,1978,05,6.1   
Wisconsin,1978,05,4.8   
Wyoming,1978,05,2.9   
Alabama,1978,06,6.3   
Alaska,1978,06,10.8   
Arizona,1978,06,5.7   
Arkansas,1978,06,6.0   
California,1978,06,7.3   
Los Angeles County,1978,06,7.0   
Colorado,1978,06,5.6   
Connecticut,1978,06,5.2   
Delaware,1978,06,7.1   
District of Columbia,1978,06,7.8   
Florida,1978,06,6.8   
Georgia,1978,06,5.8   
Hawaii,1978,06,7.1   
Idaho,1978,06,5.3   
Illinois,1978,06,6.0   
Indiana,1978,06,5.5   
Iowa,1978,06,3.7   
Kansas,1978,06,2.9   
Kentucky,1978,06,5.0   
Louisiana,1978,06,6.9   
Maine,1978,06,6.2   
Maryland,1978,06,5.4   
Massachusetts,1978,06,6.1   
Michigan,1978,06,6.9   
Minnesota,1978,06,3.9   
Mississippi,1978,06,7.0   
Missouri,1978,06,4.8   
Montana,1978,06,5.6   
Nebraska,1978,06,2.8   
Nevada,1978,06,4.2   
New Hampshire,1978,06,3.9   
New Jersey,1978,06,7.3   
New Mexico,1978,06,6.1   
New York,1978,06,7.8   
New York city,1978,06,8.9   
North Carolina,1978,06,4.4   
North Dakota,1978,06,4.0   
Ohio,1978,06,5.4   
Oklahoma,1978,06,3.1   
Oregon,1978,06,5.9   
Pennsylvania,1978,06,6.9   
Rhode Island,1978,06,6.2   
South Carolina,1978,06,5.8   
South Dakota,1978,06,3.2   
Tennessee,1978,06,5.7   
Texas,1978,06,4.8   
Utah,1978,06,3.7   
Vermont,1978,06,5.4   
Virginia,1978,06,5.2   
Washington,1978,06,6.7   
West Virginia,1978,06,6.1   
Wisconsin,1978,06,4.8   
Wyoming,1978,06,2.9   
Alabama,1978,07,6.3   
Alaska,1978,07,10.7   
Arizona,1978,07,5.6   
Arkansas,1978,07,6.1   
California,1978,07,7.1   
Los Angeles County,1978,07,6.7   
Colorado,1978,07,5.4   
Connecticut,1978,07,5.2   
Delaware,1978,07,7.1   
District of Columbia,1978,07,7.7   
Florida,1978,07,6.7   
Georgia,1978,07,5.8   
Hawaii,1978,07,7.1   
Idaho,1978,07,5.4   
Illinois,1978,07,6.0   
Indiana,1978,07,5.4   
Iowa,1978,07,3.7   
Kansas,1978,07,2.9   
Kentucky,1978,07,5.0   
Louisiana,1978,07,6.7   
Maine,1978,07,6.2   
Maryland,1978,07,5.4   
Massachusetts,1978,07,6.0   
Michigan,1978,07,6.9   
Minnesota,1978,07,3.8   
Mississippi,1978,07,6.9   
Missouri,1978,07,4.7   
Montana,1978,07,5.4   
Nebraska,1978,07,2.7   
Nevada,1978,07,4.3   
New Hampshire,1978,07,3.8   
New Jersey,1978,07,7.2   
New Mexico,1978,07,6.1   
New York,1978,07,7.7   
New York city,1978,07,8.8   
North Carolina,1978,07,4.4   
North Dakota,1978,07,4.1   
Ohio,1978,07,5.4   
Oklahoma,1978,07,3.0   
Oregon,1978,07,6.1   
Pennsylvania,1978,07,6.9   
Rhode Island,1978,07,6.2   
South Carolina,1978,07,5.7   
South Dakota,1978,07,3.3   
Tennessee,1978,07,5.8   
Texas,1978,07,4.8   
Utah,1978,07,3.6   
Vermont,1978,07,5.4   
Virginia,1978,07,5.2   
Washington,1978,07,6.7   
West Virginia,1978,07,6.1   
Wisconsin,1978,07,4.9   
Wyoming,1978,07,3.0   
Alabama,1978,08,6.4   
Alaska,1978,08,10.6   
Arizona,1978,08,5.6   
Arkansas,1978,08,6.2   
California,1978,08,7.0   
Los Angeles County,1978,08,6.5   
Colorado,1978,08,5.3   
Connecticut,1978,08,5.1   
Delaware,1978,08,7.0   
District of Columbia,1978,08,7.6   
Florida,1978,08,6.7   
Georgia,1978,08,5.8   
Hawaii,1978,08,7.0   
Idaho,1978,08,5.6   
Illinois,1978,08,5.9   
Indiana,1978,08,5.4   
Iowa,1978,08,3.7   
Kansas,1978,08,2.9   
Kentucky,1978,08,5.1   
Louisiana,1978,08,6.5   
Maine,1978,08,6.3   
Maryland,1978,08,5.4   
Massachusetts,1978,08,6.0   
Michigan,1978,08,7.0   
Minnesota,1978,08,3.8   
Mississippi,1978,08,6.7   
Missouri,1978,08,4.7   
Montana,1978,08,5.4   
Nebraska,1978,08,2.6   
Nevada,1978,08,4.3   
New Hampshire,1978,08,3.7   
New Jersey,1978,08,7.1   
New Mexico,1978,08,6.2   
New York,1978,08,7.6   
New York city,1978,08,8.7   
North Carolina,1978,08,4.4   
North Dakota,1978,08,4.1   
Ohio,1978,08,5.4   
Oklahoma,1978,08,3.0   
Oregon,1978,08,6.2   
Pennsylvania,1978,08,6.9   
Rhode Island,1978,08,6.1   
South Carolina,1978,08,5.6   
South Dakota,1978,08,3.3   
Tennessee,1978,08,5.8   
Texas,1978,08,4.8   
Utah,1978,08,3.5   
Vermont,1978,08,5.3   
Virginia,1978,08,5.1   
Washington,1978,08,6.8   
West Virginia,1978,08,6.3   
Wisconsin,1978,08,4.9   
Wyoming,1978,08,3.0   
Alabama,1978,09,6.6   
Alaska,1978,09,10.4   
Arizona,1978,09,5.7   
Arkansas,1978,09,6.3   
California,1978,09,6.9   
Los Angeles County,1978,09,6.3   
Colorado,1978,09,5.1   
Connecticut,1978,09,5.1   
Delaware,1978,09,7.0   
District of Columbia,1978,09,7.5   
Florida,1978,09,6.7   
Georgia,1978,09,5.8   
Hawaii,1978,09,7.0   
Idaho,1978,09,5.7   
Illinois,1978,09,5.8   
Indiana,1978,09,5.4   
Iowa,1978,09,3.8   
Kansas,1978,09,2.9   
Kentucky,1978,09,5.1   
Louisiana,1978,09,6.3   
Maine,1978,09,6.3   
Maryland,1978,09,5.5   
Massachusetts,1978,09,6.0   
Michigan,1978,09,7.0   
Minnesota,1978,09,3.8   
Mississippi,1978,09,6.6   
Missouri,1978,09,4.6   
Montana,1978,09,5.3   
Nebraska,1978,09,2.6   
Nevada,1978,09,4.4   
New Hampshire,1978,09,3.6   
New Jersey,1978,09,7.1   
New Mexico,1978,09,6.2   
New York,1978,09,7.5   
New York city,1978,09,8.7   
North Carolina,1978,09,4.4   
